"STATION","SITENAME","Sampling.Year","DATE","Daily.Ave.PAF"
1120054,"Johnstone River at Coquette Point","2015-2016",2015-10-20 13:30:00,0.0022143680889597
1120054,"Johnstone River at Coquette Point","2015-2016",2015-11-13 09:10:00,0.0022143680889597
1120054,"Johnstone River at Coquette Point","2015-2016",2015-12-21 12:30:00,0.206114882346375
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-01 18:22:00,0.0444687597360827
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-01 21:51:00,0.478813451864246
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-02 03:21:00,1.20139438576741
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-02 08:51:00,1.20139438576741
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-02 14:21:00,0.00388263175329362
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-02 19:51:00,0.178842144200642
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-02 22:51:00,0.753028130047084
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-03 04:21:00,0.00221436809676456
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-03 09:51:00,0.426632895627144
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-03 20:04:00,0.0444687597360827
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-04 04:24:00,0.00221436809676456
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-04 15:24:00,0.416333480990883
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-04 23:54:00,0.742762476244196
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-05 06:44:00,0.00221436809676456
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-05 22:14:00,0.416333480990883
1120054,"Johnstone River at Coquette Point","2015-2016",2016-02-01 09:00:00,0.00221436809676456
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-03 21:57:00,1.56528191241349
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-04 02:45:00,3.41484918665413
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-04 06:15:00,1.43137921700388
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-04 12:15:00,8.0869243483531
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-04 18:15:00,7.33381768142981
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-04 23:55:00,7.74095085745706
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-05 04:55:00,0.207263837784177
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-05 10:55:00,1.65217525139527
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-05 16:55:00,2.69410679868012
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-05 22:55:00,3.89599330783892
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-06 04:55:00,0.207263837784177
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-06 07:15:00,0.0559573964016402
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-09 18:06:00,17.5924532191173
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-09 20:35:00,0.150541753108646
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-10 02:35:00,6.97746170173708
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-11 10:09:00,0.383529431549789
