"STATION","SITENAME","Sampling.Year","DATE","Daily.Ave.PAF"
1111019,"Russell River at East Russell","2013-2014",2014-01-04 12:00:00,0.000224507770885118
1111019,"Russell River at East Russell","2013-2014",2014-01-23 08:05:00,0.0470585638537524
1111019,"Russell River at East Russell","2013-2014",2014-01-24 15:35:00,0.0470585638537524
1111019,"Russell River at East Russell","2013-2014",2014-01-28 09:55:00,0.0470585638537524
1111019,"Russell River at East Russell","2013-2014",2014-01-29 09:58:00,4.27910051597278
1111019,"Russell River at East Russell","2013-2014",2014-01-30 10:04:00,0.05911549978449
1111019,"Russell River at East Russell","2013-2014",2014-01-31 12:30:00,0.05911549978449
1111019,"Russell River at East Russell","2013-2014",2014-02-03 11:22:00,0.05911549978449
1111019,"Russell River at East Russell","2013-2014",2014-02-03 14:40:00,0.05911549978449
1111019,"Russell River at East Russell","2013-2014",2014-02-04 10:15:00,0.05911549978449
1111019,"Russell River at East Russell","2013-2014",2014-02-04 13:00:00,0.05911549978449
1111019,"Russell River at East Russell","2013-2014",2014-02-06 09:52:00,0.05911549978449
1111019,"Russell River at East Russell","2013-2014",2014-02-11 12:25:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-02-12 13:05:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-02-24 14:30:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-02-27 10:15:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-03-13 11:32:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-03-20 11:01:00,3.35303502424771
1111019,"Russell River at East Russell","2013-2014",2014-03-20 11:59:00,1.53977266198657
1111019,"Russell River at East Russell","2013-2014",2014-03-20 15:00:00,1.74207016752963
1111019,"Russell River at East Russell","2013-2014",2014-03-21 08:33:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-03-21 09:09:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-03-21 11:30:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-03-21 14:44:00,1.10694870773471
1111019,"Russell River at East Russell","2013-2014",2014-03-21 17:14:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-03-21 20:19:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-03-22 01:54:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-03-22 07:29:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-03-22 08:47:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-03-22 10:15:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-03-22 13:04:00,1.10694888634353
1111019,"Russell River at East Russell","2013-2014",2014-03-22 17:05:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-03-22 18:39:00,1.10694902636914
1111019,"Russell River at East Russell","2013-2014",2014-03-23 00:14:00,1.10694902636914
1111019,"Russell River at East Russell","2013-2014",2014-03-23 05:49:00,1.36297163569005
1111019,"Russell River at East Russell","2013-2014",2014-03-23 10:40:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-03-23 11:24:00,1.36297163569005
1111019,"Russell River at East Russell","2013-2014",2014-03-23 13:15:00,1.10694902636914
1111019,"Russell River at East Russell","2013-2014",2014-03-23 16:59:00,1.36297163569005
1111019,"Russell River at East Russell","2013-2014",2014-03-24 10:11:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-03-24 10:30:00,1.10694902636914
1111019,"Russell River at East Russell","2013-2014",2014-03-29 09:50:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-04-11 22:34:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-04-12 05:54:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-04-12 11:29:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-04-12 17:04:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-04-12 22:39:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-04-13 04:14:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-04-13 09:49:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-04-13 15:24:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-04-13 20:59:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-04-14 02:34:00,0.059115517352526
1111019,"Russell River at East Russell","2013-2014",2014-04-14 08:09:00,0.059115517352526
