"STATION","SITENAME","Sampling.Year","DATE","Daily.Ave.PAF"
1120054,"Johnstone River at Coquette Point","2015-2016",2015-10-20 13:30:00,5.50115508701765e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2015-11-13 09:10:00,5.50115508701765e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2015-12-21 12:30:00,0.161718036678171
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-01 18:22:00,6.28164187332914e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-01 21:51:00,0.0627411834891234
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-02 03:21:00,0.0627411834891234
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-02 08:51:00,0.0627411834891234
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-02 14:21:00,6.28164187332914e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-02 19:51:00,6.28164187332914e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-02 22:51:00,0.0103424738803315
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-03 04:21:00,6.28164187332914e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-03 09:51:00,0.0103424738803315
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-03 20:04:00,6.28164187332914e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-04 04:24:00,6.28164187332914e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-04 15:24:00,6.28164187332914e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-04 23:54:00,6.28164187332914e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-05 06:44:00,6.28164187332914e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-05 22:14:00,6.28164187332914e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-02-01 09:00:00,6.28164187332914e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-03 21:57:00,1.15375159110559
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-04 02:45:00,1.75786013492452
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-04 06:15:00,1.21190420897649
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-04 12:15:00,5.57218032171429
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-04 18:15:00,5.79661193867113
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-04 23:55:00,5.21674098753748
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-05 04:55:00,0.161722303477407
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-05 10:55:00,1.43319290404677
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-05 16:55:00,2.24486851527218
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-05 22:55:00,3.13478577040792
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-06 04:55:00,0.161722303477407
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-06 07:15:00,0.0103468117034655
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-09 18:06:00,3.10501699834052
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-09 20:35:00,0.0627455190390647
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-10 02:35:00,2.24486851527218
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-11 10:09:00,0.161722303477407
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-11 18:15:00,3.69016936208737
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-12 02:15:00,2.81507189154779
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-12 10:15:00,1.40547061621937
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-12 18:15:00,1.96693844950123
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-13 02:15:00,0.893776390233947
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-13 10:15:00,0.893776390233947
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-13 20:51:00,0.893776390233947
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-14 04:51:00,0.301087717712378
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-17 17:44:00,0.473623575978122
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-18 01:35:00,0.6949858767752
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-18 09:35:00,0.473623575978122
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-18 17:35:00,0.301087717712378
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-19 01:35:00,0.473623575978122
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-19 09:35:00,0.161722303477407
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-19 17:35:00,0.0627455190390647
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-20 01:35:00,0.301087717712378
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-20 09:35:00,0.0103468117034655
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-20 17:35:00,0.0627455190390647
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-21 01:35:00,0.0627455190390647
1120054,"Johnstone River at Coquette Point","2015-2016",2016-04-16 20:10:00,0.351234686223989
1120054,"Johnstone River at Coquette Point","2015-2016",2016-04-17 01:44:00,0.183873600568363
1120054,"Johnstone River at Coquette Point","2015-2016",2016-04-17 07:14:00,4.33833463597821e-06
1120054,"Johnstone River at Coquette Point","2015-2016",2016-04-17 12:44:00,0.0627455190390647
1120054,"Johnstone River at Coquette Point","2015-2016",2016-04-17 18:14:00,4.33833463597821e-06
1120054,"Johnstone River at Coquette Point","2015-2016",2016-04-17 23:44:00,0.0103468117034655
1120054,"Johnstone River at Coquette Point","2015-2016",2016-04-18 05:14:00,4.33833463597821e-06
