STATION,SITENAME,Sampling.Year,DATE,Daily.Ave.PAF,logVALUE,timecon,time
1111019,Russell River at East Russell,2013-2014,4/1/2014 12:00,0.475503098,-0.322846649,41643.5,0
1111019,Russell River at East Russell,2013-2014,23/1/2014 8:05,0.760687389,-0.118793784,41662.33681,18.83680556
1111019,Russell River at East Russell,2013-2014,24/1/2014 15:35,6.23088199,0.794549526,41663.64931,20.14930556
1111019,Russell River at East Russell,2013-2014,28/1/2014 9:55,2.30468854,0.362612242,41667.41319,23.91319444
1111019,Russell River at East Russell,2013-2014,29/1/2014 9:58,35.52569574,1.550542592,41668.41528,24.91527778
1111019,Russell River at East Russell,2013-2014,30/1/2014 10:04,8.121123047,0.909616091,41669.41944,25.91944444
1111019,Russell River at East Russell,2013-2014,31/1/2014 12:30,3.805507774,0.580412613,41670.52083,27.02083333
1111019,Russell River at East Russell,2013-2014,3/2/2014 11:22,12.81012384,1.107553328,41673.47361,29.97361111
1111019,Russell River at East Russell,2013-2014,3/2/2014 14:40,8.788216427,0.943900744,41673.61111,30.11111111
1111019,Russell River at East Russell,2013-2014,4/2/2014 10:15,6.128228216,0.78733493,41674.42708,30.92708333
1111019,Russell River at East Russell,2013-2014,4/2/2014 13:00,3.752133166,0.574278243,41674.54167,31.04166667
1111019,Russell River at East Russell,2013-2014,6/2/2014 9:52,1.493109968,0.174091795,41676.41111,32.91111111
1111019,Russell River at East Russell,2013-2014,11/2/2014 12:25,2.111496651,0.324590397,41681.51736,38.01736111
1111019,Russell River at East Russell,2013-2014,12/2/2014 13:05,1.922011648,0.283756015,41682.54514,39.04513889
1111019,Russell River at East Russell,2013-2014,24/2/2014 14:30,0.633956347,-0.197940646,41694.60417,51.10416667
1111019,Russell River at East Russell,2013-2014,27/2/2014 10:15,0.633956347,-0.197940646,41697.42708,53.92708333
1111019,Russell River at East Russell,2013-2014,13/3/2014 11:32,1.195082541,0.077397902,41711.48056,67.98055556
1111019,Russell River at East Russell,2013-2014,20/3/2014 11:01,16.96492791,1.229552018,41718.45903,74.95902778
1111019,Russell River at East Russell,2013-2014,20/3/2014 11:59,3.598427494,0.556112756,41718.49931,74.99930556
1111019,Russell River at East Russell,2013-2014,20/3/2014 15:00,8.010129029,0.903639512,41718.625,75.125
1111019,Russell River at East Russell,2013-2014,21/3/2014 8:33,1.924709675,0.284365229,41719.35625,75.85625
1111019,Russell River at East Russell,2013-2014,21/3/2014 9:09,1.337328402,0.126238068,41719.38125,75.88125
1111019,Russell River at East Russell,2013-2014,21/3/2014 11:30,1.523368598,0.182804999,41719.47917,75.97916667
1111019,Russell River at East Russell,2013-2014,21/3/2014 14:44,3.422276992,0.534315158,41719.61389,76.11388889
1111019,Russell River at East Russell,2013-2014,21/3/2014 17:14,1.662759169,0.220829351,41719.71806,76.21805556
1111019,Russell River at East Russell,2013-2014,21/3/2014 20:19,2.398976141,0.380025929,41719.84653,76.34652778
1111019,Russell River at East Russell,2013-2014,22/3/2014 1:54,3.297034079,0.518123436,41720.07917,76.57916667
1111019,Russell River at East Russell,2013-2014,22/3/2014 7:29,2.438590155,0.387138816,41720.31181,76.81180556
1111019,Russell River at East Russell,2013-2014,22/3/2014 8:47,0.822572338,-0.084825899,41720.36597,76.86597222
1111019,Russell River at East Russell,2013-2014,22/3/2014 10:15,1.628523044,0.211793908,41720.42708,76.92708333
1111019,Russell River at East Russell,2013-2014,22/3/2014 13:04,3.38526307,0.529592424,41720.54444,77.04444444
1111019,Russell River at East Russell,2013-2014,22/3/2014 17:05,0.820790118,-0.085767881,41720.71181,77.21180556
1111019,Russell River at East Russell,2013-2014,22/3/2014 18:39,3.420408091,0.534077925,41720.77708,77.27708333
1111019,Russell River at East Russell,2013-2014,23/3/2014 0:14,3.624808815,0.559285105,41721.00972,77.50972222
1111019,Russell River at East Russell,2013-2014,23/3/2014 5:49,3.170527278,0.501131494,41721.24236,77.74236111
1111019,Russell River at East Russell,2013-2014,23/3/2014 10:40,0.22074222,-0.656114594,41721.44444,77.94444444
1111019,Russell River at East Russell,2013-2014,23/3/2014 11:24,3.334352363,0.523011493,41721.475,77.975
1111019,Russell River at East Russell,2013-2014,23/3/2014 13:15,2.790759423,0.4457224,41721.55208,78.05208333
1111019,Russell River at East Russell,2013-2014,23/3/2014 16:59,3.334352363,0.523011493,41721.70764,78.20763889
1111019,Russell River at East Russell,2013-2014,24/3/2014 10:11,0.683935888,-0.164984607,41722.42431,78.92430556
1111019,Russell River at East Russell,2013-2014,24/3/2014 10:30,2.509656948,0.399614361,41722.4375,78.9375
1111019,Russell River at East Russell,2013-2014,29/3/2014 9:50,2.220980459,0.346544737,41727.40972,83.90972222
1111019,Russell River at East Russell,2013-2014,11/4/2014 22:34,0.298240454,-0.525433448,41740.94028,97.44027778
1111019,Russell River at East Russell,2013-2014,12/4/2014 5:54,0.111682193,-0.952016067,41741.24583,97.74583333
1111019,Russell River at East Russell,2013-2014,12/4/2014 11:29,0.111682193,-0.952016067,41741.47847,97.97847222
1111019,Russell River at East Russell,2013-2014,12/4/2014 17:04,0.222406838,-0.652851864,41741.71111,98.21111111
1111019,Russell River at East Russell,2013-2014,12/4/2014 22:39,0.121823946,-0.914267336,41741.94375,98.44375
1111019,Russell River at East Russell,2013-2014,13/4/2014 4:14,0.22074222,-0.656114594,41742.17639,98.67638889
1111019,Russell River at East Russell,2013-2014,13/4/2014 9:49,0.242880422,-0.614607491,41742.40903,98.90902778
1111019,Russell River at East Russell,2013-2014,13/4/2014 15:24,0.242880422,-0.614607491,41742.64167,99.14166667
1111019,Russell River at East Russell,2013-2014,13/4/2014 20:59,0.222406838,-0.652851864,41742.87431,99.37430556
1111019,Russell River at East Russell,2013-2014,14/4/2014 2:34,0.262904272,-0.580202357,41743.10694,99.60694444
1111019,Russell River at East Russell,2013-2014,14/4/2014 8:09,0.396984007,-0.401226989,41743.33958,99.83958333
1111019,Russell River at East Russell,2013-2014,14/4/2014 13:44,0.396984007,-0.401226989,41743.57222,100.0722222
1111019,Russell River at East Russell,2013-2014,14/4/2014 13:45,0.396984007,-0.401226989,41743.57292,100.0729167
1111019,Russell River at East Russell,2013-2014,15/4/2014 10:00,0.633956347,-0.197940646,41744.41667,100.9166667
1111019,Russell River at East Russell,2013-2014,15/4/2014 15:01,0.396984007,-0.401226989,41744.62569,101.1256944
1111019,Russell River at East Russell,2013-2014,15/4/2014 20:36,0.633956347,-0.197940646,41744.85833,101.3583333
1111019,Russell River at East Russell,2013-2014,16/4/2014 2:11,0.633956347,-0.197940646,41745.09097,101.5909722
1111019,Russell River at East Russell,2013-2014,16/4/2014 7:46,0.298240454,-0.525433448,41745.32361,101.8236111
1111019,Russell River at East Russell,2013-2014,16/4/2014 13:21,0.633956347,-0.197940646,41745.55625,102.05625
1111019,Russell River at East Russell,2013-2014,17/4/2014 11:00,0.959671989,-0.017877181,41746.45833,102.9583333
1111019,Russell River at East Russell,2013-2014,20/5/2014 9:00,0.481859548,-0.317079531,41779.375,135.875
1111019,Russell River at East Russell,2013-2014,20/5/2014 19:29,0.24596522,-0.609126298,41779.81181,136.3118056
1111019,Russell River at East Russell,2013-2014,21/5/2014 10:11,0.298240454,-0.525433448,41780.42431,136.9243056
1111019,Russell River at East Russell,2013-2014,21/5/2014 15:46,0.535447722,-0.271282925,41780.65694,137.1569444
1111019,Russell River at East Russell,2013-2014,21/5/2014 21:21,0.535447722,-0.271282925,41780.88958,137.3895833
1111019,Russell River at East Russell,2013-2014,22/5/2014 2:56,0.535447722,-0.271282925,41781.12222,137.6222222
1111019,Russell River at East Russell,2013-2014,22/5/2014 8:31,0.24596522,-0.609126298,41781.35486,137.8548611
1111019,Russell River at East Russell,2013-2014,22/5/2014 14:06,0.298240454,-0.525433448,41781.5875,138.0875
1111019,Russell River at East Russell,2013-2014,22/5/2014 19:41,0.48329686,-0.315786026,41781.82014,138.3201389
1111019,Russell River at East Russell,2013-2014,23/5/2014 1:16,0.48329686,-0.315786026,41782.05278,138.5527778
1111019,Russell River at East Russell,2013-2014,23/5/2014 6:51,1.655256652,0.218865342,41782.28542,138.7854167
1111019,Russell River at East Russell,2013-2014,23/5/2014 12:26,1.205845242,0.081291574,41782.51806,139.0180556
1111019,Russell River at East Russell,2013-2014,9/6/2014 19:34,0.111682193,-0.952016067,41799.81528,156.3152778
1111019,Russell River at East Russell,2013-2014,10/6/2014 9:20,0.101350201,-0.994175384,41800.38889,156.8888889
1111019,Russell River at East Russell,2013-2014,11/6/2014 6:30,0.111682193,-0.952016067,41801.27083,157.7708333
1111019,Russell River at East Russell,2013-2014,12/6/2014 11:00,0.111682193,-0.952016067,41802.45833,158.9583333
1111019,Russell River at East Russell,2014-2015,26/8/2014 14:45,0.05480658,-1.261167297,41877.61458,234.1145833
1111019,Russell River at East Russell,2014-2015,28/8/2014 13:05,0.426632841,-0.369945716,41879.54514,236.0451389
1111019,Russell River at East Russell,2014-2015,15/10/2014 12:06,0.165594271,-0.780954693,41927.50417,284.0041667
1111019,Russell River at East Russell,2014-2015,24/10/2014 11:52,0.064954108,-1.187393378,41936.49444,292.9944444
1111019,Russell River at East Russell,2014-2015,5/11/2014 15:40,0.012556559,-1.901129375,41948.65278,305.1527778
1111019,Russell River at East Russell,2014-2015,10/11/2014 12:35,0.01422465,-1.846958422,41953.52431,310.0243056
1111019,Russell River at East Russell,2014-2015,24/11/2014 10:42,0.012556559,-1.901129375,41967.44583,323.9458333
1111019,Russell River at East Russell,2014-2015,8/12/2014 12:00,3.209292606,0.506409315,41981.5,338
1111019,Russell River at East Russell,2014-2015,18/12/2014 12:30,0.064958443,-1.187364391,41991.52083,348.0208333
1111019,Russell River at East Russell,2014-2015,8/1/2015 9:56,11.18735486,1.048727414,42012.41389,368.9138889
1111019,Russell River at East Russell,2014-2015,8/1/2015 14:00,9.880533545,0.994780397,42012.58333,369.0833333
1111019,Russell River at East Russell,2014-2015,8/1/2015 19:06,9.119912263,0.95999066,42012.79583,369.2958333
1111019,Russell River at East Russell,2014-2015,9/1/2015 0:16,9.635484299,0.983873548,42013.01111,369.5111111
1111019,Russell River at East Russell,2014-2015,9/1/2015 5:26,6.423881503,0.807797521,42013.22639,369.7263889
1111019,Russell River at East Russell,2014-2015,8/2/2015 12:16,6.34325992,0.802312507,42043.51111,400.0111111
1111019,Russell River at East Russell,2014-2015,8/2/2015 16:26,3.693920077,0.567487495,42043.68472,400.1847222
1111019,Russell River at East Russell,2014-2015,8/2/2015 22:06,4.90707253,0.690822477,42043.92083,400.4208333
1111019,Russell River at East Russell,2014-2015,9/2/2015 3:46,5.199009151,0.715920582,42044.15694,400.6569444
1111019,Russell River at East Russell,2014-2015,9/2/2015 9:26,6.066633167,0.782947735,42044.39306,400.8930556
1111019,Russell River at East Russell,2014-2015,9/2/2015 15:06,10.68124839,1.028622014,42044.62917,401.1291667
1111019,Russell River at East Russell,2014-2015,9/2/2015 20:46,10.61687545,1.025996723,42044.86528,401.3652778
1111019,Russell River at East Russell,2014-2015,10/2/2015 2:20,12.08086627,1.082098077,42045.09722,401.5972222
1111019,Russell River at East Russell,2014-2015,10/2/2015 8:06,13.49850513,1.130285676,42045.3375,401.8375
1111019,Russell River at East Russell,2014-2015,10/2/2015 13:46,12.57427728,1.099483033,42045.57361,402.0736111
1111019,Russell River at East Russell,2014-2015,10/2/2015 21:02,14.94595154,1.17452357,42045.87639,402.3763889
1111019,Russell River at East Russell,2014-2015,11/2/2015 2:42,16.43089694,1.215661272,42046.1125,402.6125
1111019,Russell River at East Russell,2014-2015,11/2/2015 9:42,15.33898181,1.185796532,42046.40417,402.9041667
