"STATION","SITENAME","Sampling.Year","DATE","Daily.Ave.PAF"
1120054,"Johnstone River at Coquette Point","2015-2016",2015-10-20 13:30:00,1e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2015-11-13 09:10:00,1e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2015-12-21 12:30:00,0.0422553273278004
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-01 18:22:00,0.0422553273278004
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-01 21:51:00,0.414128283218707
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-02 03:21:00,1.13717886857189
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-02 08:51:00,1.13717886857189
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-02 14:21:00,0.00166830059884493
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-02 19:51:00,0.176631687379614
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-02 22:51:00,0.740564506971608
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-03 04:21:00,1e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-03 09:51:00,0.414128283218707
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-03 20:04:00,0.0422553273278004
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-04 04:24:00,1e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-04 15:24:00,0.414128283218707
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-04 23:54:00,0.740564506971608
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-05 06:44:00,1e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-01-05 22:14:00,0.414128283218707
1120054,"Johnstone River at Coquette Point","2015-2016",2016-02-01 09:00:00,1e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-03 21:57:00,0.414128283218707
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-04 02:45:00,0.414128283218707
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-04 06:15:00,0.176631687379614
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-04 12:15:00,1.58690264024463
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-04 18:15:00,1.58690264024463
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-04 23:55:00,1.58690264024463
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-05 04:55:00,1e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-05 10:55:00,0.176631687379614
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-05 16:55:00,0.414128283218707
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-05 22:55:00,0.740564506971608
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-06 04:55:00,1e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-06 07:15:00,1e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-09 18:06:00,14.9128745028205
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-09 20:35:00,0.0422553273278004
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-10 02:35:00,4.7978462062102
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-11 10:09:00,0.176631687379614
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-11 18:15:00,4.7978462062102
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-12 02:15:00,4.7978462062102
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-12 10:15:00,4.7978462062102
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-12 18:15:00,4.23633419715743
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-13 02:15:00,2.07575670682504
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-13 10:15:00,2.59273167978546
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-13 20:51:00,3.12928982602483
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-14 04:51:00,1.13717886857189
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-17 17:44:00,10.7239557776372
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-18 01:35:00,9.18660142922809
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-18 09:35:00,5.36037561955838
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-18 17:35:00,8.65876395476133
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-19 01:35:00,5.36037561955838
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-19 09:35:00,1.58690264024463
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-19 17:35:00,3.67884727594019
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-20 01:35:00,4.23633419715743
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-20 09:35:00,0.414128283218707
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-20 17:35:00,3.12928982602483
1120054,"Johnstone River at Coquette Point","2015-2016",2016-03-21 01:35:00,3.12928982602483
1120054,"Johnstone River at Coquette Point","2015-2016",2016-04-16 20:10:00,1.58690264024463
1120054,"Johnstone River at Coquette Point","2015-2016",2016-04-17 01:44:00,1.13717886857189
1120054,"Johnstone River at Coquette Point","2015-2016",2016-04-17 07:14:00,1e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-04-17 12:44:00,0.414128283218707
1120054,"Johnstone River at Coquette Point","2015-2016",2016-04-17 18:14:00,1e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-04-17 23:44:00,0.414128283218707
1120054,"Johnstone River at Coquette Point","2015-2016",2016-04-18 05:14:00,1e-11
1120054,"Johnstone River at Coquette Point","2015-2016",2016-05-21 16:44:00,2.54002898627802
1120054,"Johnstone River at Coquette Point","2015-2016",2016-05-21 22:44:00,3.67884727594019
1120054,"Johnstone River at Coquette Point","2015-2016",2016-05-22 09:24:00,1.4934255680222
1120054,"Johnstone River at Coquette Point","2015-2016",2016-05-22 20:24:00,0.66906878581261
1120054,"Johnstone River at Coquette Point","2015-2016",2016-05-24 09:54:00,1.01189832106798
1120054,"Johnstone River at Coquette Point","2015-2016",2016-05-25 03:54:00,0.931234299947714
1120054,"Johnstone River at Coquette Point","2015-2016",2016-06-08 09:15:00,0.634417769133366
1120054,"Johnstone River at Coquette Point","2015-2016",2016-06-15 15:07:00,1.92569950239673
1120054,"Johnstone River at Coquette Point","2015-2016",2016-06-16 00:10:00,1.35635012751744
1120054,"Johnstone River at Coquette Point","2015-2016",2016-06-16 09:10:00,0.600523366680872
1120054,"Johnstone River at Coquette Point","2015-2016",2016-06-16 18:10:00,0.00436510640444698
1120054,"Johnstone River at Coquette Point","2015-2016",2016-06-17 03:10:00,0.891809340139271
1120054,"Johnstone River at Coquette Point","2015-2016",2016-06-28 17:00:00,0.0218361415614043
1120054,"Johnstone River at Coquette Point","2016-2017",2016-07-15 10:00:00,0.0422553273278004
1120054,"Johnstone River at Coquette Point","2016-2017",2016-07-19 15:18:00,3.67884727594019
1120054,"Johnstone River at Coquette Point","2016-2017",2016-07-19 18:30:00,3.67884727594019
1120054,"Johnstone River at Coquette Point","2016-2017",2016-07-20 07:30:00,1.58690264024463
1120054,"Johnstone River at Coquette Point","2016-2017",2016-07-20 12:40:00,0.740564506971608
1120054,"Johnstone River at Coquette Point","2016-2017",2016-07-20 18:40:00,1.13717886857189
1120054,"Johnstone River at Coquette Point","2016-2017",2016-07-21 02:20:00,0.740564506971608
1120054,"Johnstone River at Coquette Point","2016-2017",2016-08-16 10:10:00,0.0218361415614043
1120054,"Johnstone River at Coquette Point","2016-2017",2016-08-17 18:10:00,0.000453083646734243
1120054,"Johnstone River at Coquette Point","2016-2017",2016-08-17 19:10:00,1.71702823292819e-05
1120054,"Johnstone River at Coquette Point","2016-2017",2016-08-17 21:10:00,1.92954541233803e-09
1120054,"Johnstone River at Coquette Point","2016-2017",2016-08-18 00:20:00,0.0607379572550415
1120054,"Johnstone River at Coquette Point","2016-2017",2016-08-18 12:20:00,0.931234299947714
1120054,"Johnstone River at Coquette Point","2016-2017",2016-08-18 19:50:00,0.0422553273278004
1120054,"Johnstone River at Coquette Point","2016-2017",2016-08-19 02:10:00,1.22336808194917
1120054,"Johnstone River at Coquette Point","2016-2017",2016-10-14 11:30:00,2.71137758911522e-06
1120054,"Johnstone River at Coquette Point","2016-2017",2016-11-22 10:10:00,6.70295754234829e-05
1120054,"Johnstone River at Coquette Point","2016-2017",2016-12-16 11:17:00,1e-11
1120054,"Johnstone River at Coquette Point","2016-2017",2017-01-08 00:09:00,0.185126951610715
1120054,"Johnstone River at Coquette Point","2016-2017",2017-01-08 04:46:00,0.422603335786242
1120054,"Johnstone River at Coquette Point","2016-2017",2017-01-08 16:46:00,6.4877168457037
1120054,"Johnstone River at Coquette Point","2016-2017",2017-01-09 04:46:00,6.4877168457037
1120054,"Johnstone River at Coquette Point","2016-2017",2017-01-09 08:06:00,7.58955760740939
1120054,"Johnstone River at Coquette Point","2016-2017",2017-01-09 12:54:00,4.80594819140183
